age,bilat_0,Damoiseaux.fit,Burke.fit,Appelman.fit,Saux.fit,McCormick.fit,Damoiseaux.se,Burke.se,Appelman.se,Saux.se,McCormick.se
7.52,Yes,NA,0.098728992,0.020991331,NA,0.080890248,NA,0.28321809,0.170899102,NA,0.304554538
7.53,Yes,NA,0.098622779,0.020901845,NA,0.080828283,NA,0.28382078,0.171048803,NA,0.305119271
7.54,Yes,NA,0.098516311,0.020812668,NA,0.080766211,NA,0.284423769,0.171198446,NA,0.30568431
7.55,Yes,NA,0.09840959,0.0207238,NA,0.080704029,NA,0.285027049,0.17134803,NA,0.306249643
7.56,Yes,NA,0.098302615,0.020635239,NA,0.080641734,NA,0.285630615,0.171497555,NA,0.306815259
7.57,Yes,NA,0.098195387,0.020546986,NA,0.080579321,NA,0.286234459,0.17164702,NA,0.307381146
7.58,Yes,NA,0.098087905,0.020459039,NA,0.080516788,NA,0.286838576,0.171796427,NA,0.307947293
7.59,Yes,NA,0.09798017,0.020371397,NA,0.080454132,NA,0.287442959,0.171945774,NA,0.308513688
7.6,Yes,NA,0.097872181,0.02028406,NA,0.080391348,NA,0.288047602,0.172095061,NA,0.309080319
7.61,Yes,NA,0.097763939,0.020197026,NA,0.080328433,NA,0.288652497,0.172244289,NA,0.309647174
7.62,Yes,NA,0.097655444,0.020110295,NA,0.080265384,NA,0.289257639,0.172393456,NA,0.31021424
7.63,Yes,NA,0.097546696,0.020023866,NA,0.080202197,NA,0.28986302,0.172542564,NA,0.310781505
7.64,Yes,NA,0.097437696,0.019937738,NA,0.08013887,NA,0.290468636,0.172691611,NA,0.311348955
7.65,Yes,NA,0.097328442,0.01985191,NA,0.080075399,NA,0.291074478,0.172840597,NA,0.311916577
7.66,Yes,NA,0.097218936,0.019766382,NA,0.08001178,NA,0.291680541,0.172989523,NA,0.312484358
7.67,Yes,NA,0.097109178,0.019681152,NA,0.07994801,NA,0.292286818,0.173138388,NA,0.313052285
7.68,Yes,NA,0.096999167,0.019596221,NA,0.079884086,NA,0.292893303,0.173287192,NA,0.313620346
7.69,Yes,NA,0.096888903,0.019511586,NA,0.079820005,NA,0.29349999,0.173435935,NA,0.314188528
7.7,Yes,NA,0.096778388,0.019427247,NA,0.079755764,NA,0.294106871,0.173584616,NA,0.314756819
7.71,Yes,NA,0.09666762,0.019343204,NA,0.079691359,NA,0.294713941,0.173733236,NA,0.315325206
7.72,Yes,NA,0.096556601,0.019259456,NA,0.079626787,NA,0.295321194,0.173881794,NA,0.315893677
7.73,Yes,NA,0.09644533,0.019176001,NA,0.079562044,NA,0.295928622,0.174030291,NA,0.316462218
7.74,Yes,NA,0.096333807,0.019092838,NA,0.079497128,NA,0.296536221,0.174178725,NA,0.317030815
7.75,Yes,NA,0.096222033,0.019009968,NA,0.079432036,NA,0.297143982,0.174327097,NA,0.317599457
7.76,Yes,NA,0.096110008,0.01892739,NA,0.079366764,NA,0.297751901,0.174475407,NA,0.318168128
7.77,Yes,NA,0.095997731,0.018845101,NA,0.07930131,NA,0.29835997,0.174623655,NA,0.318736815
7.78,Yes,NA,0.095885203,0.018763102,NA,0.079235669,NA,0.298968184,0.17477184,NA,0.319305505
7.79,Yes,NA,0.095772424,0.018681392,NA,0.07916984,NA,0.299576536,0.174919962,NA,0.319874184
7.8,Yes,NA,0.095659395,0.018599971,NA,0.079103819,NA,0.30018502,0.175068021,NA,0.32044284
7.81,Yes,NA,0.095546114,0.018518836,NA,0.079037602,NA,0.300793629,0.175216017,NA,0.32101146
7.82,Yes,NA,0.095432584,0.018437987,NA,0.078971188,NA,0.301402358,0.17536395,NA,0.321580031
7.83,Yes,NA,0.095318802,0.018357425,NA,0.078904573,NA,0.3020112,0.17551182,NA,0.322148541
7.84,Yes,NA,0.095204771,0.018277146,NA,0.078837754,NA,0.30262015,0.175659626,NA,0.322716976
7.85,Yes,NA,0.095090489,0.018197152,NA,0.078770728,NA,0.3032292,0.175807368,NA,0.323285324
7.86,Yes,NA,0.094975958,0.018117441,NA,0.078703492,NA,0.303838345,0.175955047,NA,0.323853571
7.87,Yes,NA,0.094861176,0.018038013,NA,0.078636043,NA,0.304447578,0.176102661,NA,0.324421705
7.88,Yes,NA,0.094746145,0.017958866,NA,0.078568379,NA,0.305056893,0.176250212,NA,0.324989711
7.89,Yes,NA,0.094630865,0.017879999,NA,0.078500496,NA,0.305666285,0.176397698,NA,0.325557577
7.9,Yes,NA,0.094515335,0.017801413,NA,0.078432392,NA,0.306275747,0.17654512,NA,0.326125289
7.91,Yes,NA,0.094399556,0.017723106,NA,0.078364064,NA,0.306885273,0.176692478,NA,0.326692832
7.92,Yes,NA,0.094283528,0.017645077,NA,0.078295509,NA,0.307494857,0.176839771,NA,0.327260194
7.93,Yes,NA,0.094167251,0.017567326,NA,0.078226724,NA,0.308104492,0.176986999,NA,0.32782736
7.94,Yes,NA,0.094050725,0.017489851,NA,0.078157706,NA,0.308714173,0.177134163,NA,0.328394317
7.95,Yes,NA,0.093933951,0.017412653,NA,0.078088454,NA,0.309323894,0.177281261,NA,0.32896105
7.96,Yes,NA,0.093816928,0.017335729,NA,0.078018963,NA,0.309933649,0.177428294,NA,0.329527545
7.97,Yes,NA,0.093699657,0.01725908,NA,0.077949232,NA,0.310543431,0.177575262,NA,0.330093789
7.98,Yes,NA,0.093582138,0.017182705,NA,0.077879258,NA,0.311153235,0.177722164,NA,0.330659767
7.99,Yes,NA,0.093464372,0.017106603,NA,0.077809038,NA,0.311763054,0.177869001,NA,0.331225466
8,Yes,NA,0.093346357,0.017030772,NA,0.077738569,NA,0.312372883,0.178015773,NA,0.331790872
8.01,Yes,NA,0.093228095,0.016955213,NA,0.077667849,NA,0.312982715,0.178162478,NA,0.332355974
8.02,Yes,NA,0.093109585,0.016879924,NA,0.077596874,NA,0.313592546,0.178309118,NA,0.332920759
8.03,Yes,NA,0.092990829,0.016804905,NA,0.077525644,NA,0.314202368,0.178455692,NA,0.333485219
8.04,Yes,NA,0.092871825,0.016730155,NA,0.077454154,NA,0.314812176,0.178602199,NA,0.334049341
8.05,Yes,NA,0.092752575,0.016655673,NA,0.077382404,NA,0.315421964,0.178748641,NA,0.334613117
8.06,Yes,NA,0.092633077,0.016581458,NA,0.077310389,NA,0.316031726,0.178895016,NA,0.335176536
8.07,Yes,NA,0.092513334,0.01650751,NA,0.077238108,NA,0.316641456,0.179041324,NA,0.335739587
8.08,Yes,NA,0.092393344,0.016433828,NA,0.077165559,NA,0.317251148,0.179187566,NA,0.336302259
8.09,Yes,NA,0.092273107,0.016360411,NA,0.077092738,NA,0.317860797,0.179333741,NA,0.336864544
8.1,Yes,NA,0.092152625,0.016287258,NA,0.077019645,NA,0.318470397,0.17947985,NA,0.33742643
8.11,Yes,NA,0.092031898,0.016214368,NA,0.076946276,NA,0.319079941,0.179625891,NA,0.337987907
8.12,Yes,NA,0.091910924,0.016141742,NA,0.076872629,NA,0.319689424,0.179771866,NA,0.338548965
8.13,Yes,NA,0.091789705,0.016069377,NA,0.076798701,NA,0.320298841,0.179917773,NA,0.339109594
8.14,Yes,NA,0.091668241,0.015997273,NA,0.076724491,NA,0.320908185,0.180063613,NA,0.339669782
8.15,Yes,NA,0.091546532,0.01592543,NA,0.076649997,NA,0.321517451,0.180209386,NA,0.340229521
8.16,Yes,NA,0.091424579,0.015853847,NA,0.076575216,NA,0.322126633,0.180355091,NA,0.3407888
8.17,Yes,NA,0.09130238,0.015782522,NA,0.076500145,NA,0.322735726,0.180500729,NA,0.341347608
8.18,Yes,NA,0.091179938,0.015711456,NA,0.076424784,NA,0.323344722,0.180646299,NA,0.341905936
8.19,Yes,NA,0.091057251,0.015640647,NA,0.076349129,NA,0.323953618,0.180791802,NA,0.342463772
8.2,Yes,NA,0.09093432,0.015570094,NA,0.076273178,NA,0.324562407,0.180937236,NA,0.343021109
8.21,Yes,NA,0.090811145,0.015499798,NA,0.07619693,NA,0.325171084,0.181082603,NA,0.343577934
8.22,Yes,NA,0.090687727,0.015429756,NA,0.076120382,NA,0.325779643,0.181227902,NA,0.34413424
8.23,Yes,NA,0.090564065,0.015359969,NA,0.076043532,NA,0.326388078,0.181373132,NA,0.344690019
8.24,Yes,NA,0.09044016,0.015290435,NA,0.075966378,NA,0.326996384,0.181518295,NA,0.345245262
8.25,Yes,NA,0.090316012,0.015221155,NA,0.075888919,NA,0.327604555,0.181663389,NA,0.345799963
8.26,Yes,NA,0.090191621,0.015152126,NA,0.075811151,NA,0.328212585,0.181808414,NA,0.346354114
8.27,Yes,NA,0.090066988,0.015083349,NA,0.075733074,NA,0.32882047,0.181953372,NA,0.346907706
8.28,Yes,NA,0.089942113,0.015014823,NA,0.075654685,NA,0.329428204,0.18209826,NA,0.347460734
8.29,Yes,NA,0.089816995,0.014946546,NA,0.075575983,NA,0.33003578,0.18224308,NA,0.348013188
8.3,Yes,NA,0.089691635,0.014878518,NA,0.075496966,NA,0.330643194,0.182387832,NA,0.348565063
8.31,Yes,NA,0.089566034,0.014810739,NA,0.075417631,NA,0.33125044,0.182532514,NA,0.34911635
8.32,Yes,NA,0.089440191,0.014743208,NA,0.075337978,NA,0.331857513,0.182677128,NA,0.349667043
8.33,Yes,NA,0.089314107,0.014675923,NA,0.075258004,NA,0.332464406,0.182821673,NA,0.350217135
8.34,Yes,NA,0.089187782,0.014608885,NA,0.075177708,NA,0.333071116,0.182966148,NA,0.350766618
8.35,Yes,NA,0.089061216,0.014542092,NA,0.075097087,NA,0.333677636,0.183110555,NA,0.351315487
8.36,Yes,NA,0.08893441,0.014475543,NA,0.07501614,NA,0.334283961,0.183254892,NA,0.351863736
8.37,Yes,NA,0.088807363,0.014409239,NA,0.074934865,NA,0.334890086,0.18339916,NA,0.352411362
8.38,Yes,NA,0.088680077,0.014343178,NA,0.074853262,NA,0.335496004,0.183543359,NA,0.35295836
8.39,Yes,NA,0.08855255,0.014277359,NA,0.074771327,NA,0.336101712,0.183687488,NA,0.353504726
8.4,Yes,NA,0.088424783,0.014211783,NA,0.07468906,NA,0.336707204,0.183831548,NA,0.354050455
8.41,Yes,NA,0.088296778,0.014146447,NA,0.074606459,NA,0.337312473,0.183975539,NA,0.354595543
8.42,Yes,NA,0.088168533,0.014081351,NA,0.074523523,NA,0.337917516,0.184119459,NA,0.355139985
8.43,Yes,NA,0.088040049,0.014016495,NA,0.07444025,NA,0.338522327,0.18426331,NA,0.355683779
8.44,Yes,NA,0.087911326,0.013951878,NA,0.074356639,NA,0.3391269,0.184407092,NA,0.356226921
8.45,Yes,NA,0.087782365,0.0138875,NA,0.074272687,NA,0.339731231,0.184550803,NA,0.35676941
8.46,Yes,NA,0.087653166,0.013823358,NA,0.074188394,NA,0.340335314,0.184694445,NA,0.357311243
8.47,Yes,NA,0.087523728,0.013759454,NA,0.074103759,NA,0.340939143,0.184838017,NA,0.35785242
8.48,Yes,NA,0.087394053,0.013695785,NA,0.074018779,NA,0.341542715,0.184981518,NA,0.358392939
8.49,Yes,NA,0.087264141,0.013632351,NA,0.073933455,NA,0.342146023,0.18512495,NA,0.358932798
8.5,Yes,NA,0.087133991,0.013569153,NA,0.073847784,NA,0.342749063,0.185268312,NA,0.359471997
8.51,Yes,NA,0.087003604,0.013506188,NA,0.073761765,NA,0.343351829,0.185411603,NA,0.360010535
8.52,Yes,NA,0.086872981,0.013443456,NA,0.073675398,NA,0.343954317,0.185554825,NA,0.360548409
8.53,Yes,NA,0.086742121,0.013380956,NA,0.073588681,NA,0.344556521,0.185697976,NA,0.36108562
8.54,Yes,NA,0.086611025,0.013318689,NA,0.073501613,NA,0.345158436,0.185841057,NA,0.361622165
8.55,Yes,NA,0.086479693,0.013256652,NA,0.073414193,NA,0.345760058,0.185984067,NA,0.362158045
8.56,Yes,NA,0.086348125,0.013194846,NA,0.07332642,NA,0.346361381,0.186127007,NA,0.362693258
8.57,Yes,NA,0.086216321,0.013133269,NA,0.073238293,NA,0.3469624,0.186269877,NA,0.363227802
8.58,Yes,NA,0.086084283,0.013071921,NA,0.07314981,NA,0.347563111,0.186412676,NA,0.363761678
8.59,Yes,NA,0.085952009,0.013010802,NA,0.073060971,NA,0.348163507,0.186555404,NA,0.364294885
8.6,Yes,NA,0.085819501,0.01294991,NA,0.072971774,NA,0.348763586,0.186698062,NA,0.364827422
8.61,Yes,NA,0.085686759,0.012889244,NA,0.072882219,NA,0.349363341,0.18684065,NA,0.365359287
8.62,Yes,NA,0.085553782,0.012828805,NA,0.072792305,NA,0.349962767,0.186983166,NA,0.365890482
8.63,Yes,NA,0.085420572,0.012768591,NA,0.072702031,NA,0.350561861,0.187125612,NA,0.366421004
8.64,Yes,NA,0.085287127,0.012708602,NA,0.072611395,NA,0.351160616,0.187267988,NA,0.366950854
8.65,Yes,NA,0.08515345,0.012648837,NA,0.072520397,NA,0.351759029,0.187410292,NA,0.36748003
8.66,Yes,NA,0.085019539,0.012589296,NA,0.072429036,NA,0.352357094,0.187552526,NA,0.368008534
8.67,Yes,NA,0.084885396,0.012529977,NA,0.072337312,NA,0.352954807,0.187694689,NA,0.368536363
8.68,Yes,NA,0.08475102,0.01247088,NA,0.072245223,NA,0.353552162,0.187836781,NA,0.369063518
8.69,Yes,NA,0.084616412,0.012412004,NA,0.072152768,NA,0.354149156,0.187978802,NA,0.369589999
8.7,Yes,NA,0.084481572,0.012353349,NA,0.072059947,NA,0.354745783,0.188120753,NA,0.370115805
8.71,Yes,NA,0.084346501,0.012294913,NA,0.071966758,NA,0.355342038,0.188262632,NA,0.370640937
8.72,Yes,NA,0.084211198,0.012236697,NA,0.071873201,NA,0.355937918,0.18840444,NA,0.371165394
8.73,Yes,NA,0.084075664,0.0121787,NA,0.071779275,NA,0.356533417,0.188546178,NA,0.37168918
8.74,Yes,NA,0.083939899,0.01212092,NA,0.071684979,NA,0.357128531,0.188687844,NA,0.372212295
8.75,Yes,NA,0.083803904,0.012063358,NA,0.071590313,NA,0.357723255,0.188829439,NA,0.372734743
8.76,Yes,NA,0.083667678,0.012006012,NA,0.071495275,NA,0.358317585,0.188970963,NA,0.373256525
8.77,Yes,NA,0.083531223,0.011948882,NA,0.071399866,NA,0.358911516,0.189112417,NA,0.373777645
8.78,Yes,NA,0.083394537,0.011891967,NA,0.071304085,NA,0.359505043,0.189253799,NA,0.374298104
8.79,Yes,NA,0.083257623,0.011835267,NA,0.071207932,NA,0.360098162,0.189395109,NA,0.374817905
8.8,Yes,NA,0.083120479,0.01177878,NA,0.071111405,NA,0.360690869,0.189536349,NA,0.37533705
8.81,Yes,NA,0.082983107,0.011722507,NA,0.071014504,NA,0.361283159,0.189677518,NA,0.375855544
8.82,Yes,NA,0.082845506,0.011666446,NA,0.070917228,NA,0.361875027,0.189818615,NA,0.37637339
8.83,Yes,NA,0.082707677,0.011610597,NA,0.070819577,NA,0.362466469,0.189959642,NA,0.376890594
8.84,Yes,NA,0.082569621,0.011554959,NA,0.070721552,NA,0.363057481,0.190100597,NA,0.37740716
8.85,Yes,NA,0.082431336,0.011499532,NA,0.070623151,NA,0.363648059,0.190241481,NA,0.377923094
8.86,Yes,NA,0.082292825,0.011444314,NA,0.070524374,NA,0.364238197,0.190382294,NA,0.378438398
8.87,Yes,NA,0.082154086,0.011389306,NA,0.070425221,NA,0.364827892,0.190523035,NA,0.378953079
8.88,Yes,NA,0.082015121,0.011334506,NA,0.070325693,NA,0.365417139,0.190663705,NA,0.379467141
8.89,Yes,NA,0.08187593,0.011279914,NA,0.070225788,NA,0.366005935,0.190804304,NA,0.379980588
8.9,Yes,NA,0.081736512,0.011225529,NA,0.070125507,NA,0.366594273,0.190944832,NA,0.380493426
8.91,Yes,NA,0.081596869,0.011171351,NA,0.070024849,NA,0.367182152,0.191085289,NA,0.381005658
8.92,Yes,NA,0.081457001,0.011117379,NA,0.069923813,NA,0.367769566,0.191225674,NA,0.38151729
8.93,Yes,NA,0.081316907,0.011063612,NA,0.069822401,NA,0.36835651,0.191365989,NA,0.382028329
8.94,Yes,NA,0.081176589,0.011010049,NA,0.06972061,NA,0.368942982,0.191506232,NA,0.382538782
8.95,Yes,NA,0.081036046,0.010956691,NA,0.069618443,NA,0.369528976,0.191646403,NA,0.383048655
8.96,Yes,NA,0.080895279,0.010903536,NA,0.069515898,NA,0.370114489,0.191786504,NA,0.383557955
8.97,Yes,NA,0.080754289,0.010850584,NA,0.069412976,NA,0.370699516,0.191926533,NA,0.384066687
8.98,Yes,NA,0.080613075,0.010797833,NA,0.069309676,NA,0.371284054,0.192066492,NA,0.384574859
8.99,Yes,NA,0.080471638,0.010745284,NA,0.069206,NA,0.371868098,0.192206379,NA,0.385082476
9,Yes,NA,0.080329978,0.010692936,NA,0.069101946,NA,0.372451644,0.192346195,NA,0.385589546
9.01,Yes,NA,NA,0.010640788,NA,0.068997514,NA,,0.192485939,NA,0.386096078
9.02,Yes,NA,NA,0.010588839,NA,0.068892705,NA,,0.192625613,NA,0.38660208
9.03,Yes,NA,NA,0.01053709,NA,0.068787517,NA,,0.192765215,NA,0.387107563
9.04,Yes,NA,NA,0.010485538,NA,0.068681953,NA,,0.192904746,NA,0.387612537
9.05,Yes,NA,NA,0.010434184,NA,0.068576012,NA,,0.193044206,NA,0.388117011
9.06,Yes,NA,NA,0.010383027,NA,0.068469695,NA,,0.193183596,NA,0.388620995
9.07,Yes,NA,NA,0.010332066,NA,0.068363002,NA,,0.193322914,NA,0.389124499
9.08,Yes,NA,NA,0.010281301,NA,0.068255935,NA,,0.19346216,NA,0.389627532
9.09,Yes,NA,NA,0.010230731,NA,0.068148493,NA,,0.193601336,NA,0.390130103
9.1,Yes,NA,NA,0.010180356,NA,0.068040677,NA,,0.193740441,NA,0.390632222
9.11,Yes,NA,NA,0.010130174,NA,0.067932489,NA,,0.193879475,NA,0.391133896
9.12,Yes,NA,NA,0.010080185,NA,0.067823928,NA,,0.194018438,NA,0.391635136
9.13,Yes,NA,NA,0.010030389,NA,0.067714995,NA,,0.19415733,NA,0.392135948
9.14,Yes,NA,NA,0.009980785,NA,0.067605691,NA,,0.194296151,NA,0.392636342
9.15,Yes,NA,NA,0.009931373,NA,0.067496016,NA,,0.194434901,NA,0.393136325
9.16,Yes,NA,NA,0.009882151,NA,0.067385971,NA,,0.194573581,NA,0.393635905
9.17,Yes,NA,NA,0.009833119,NA,0.067275557,NA,,0.194712189,NA,0.394135089
9.18,Yes,NA,NA,0.009784276,NA,0.067164774,NA,,0.194850727,NA,0.394633886
9.19,Yes,NA,NA,0.009735623,NA,0.067053624,NA,,0.194989194,NA,0.395132302
9.2,Yes,NA,NA,0.009687158,NA,0.066942106,NA,,0.19512759,NA,0.395630344
9.21,Yes,NA,NA,0.00963888,NA,0.066830221,NA,,0.195265916,NA,0.396128018
9.22,Yes,NA,NA,0.00959079,NA,0.066717971,NA,,0.195404171,NA,0.396625332
9.23,Yes,NA,NA,0.009542886,NA,0.066605355,NA,,0.195542355,NA,0.397122291
9.24,Yes,NA,NA,0.009495168,NA,0.066492375,NA,,0.195680469,NA,0.397618902
9.25,Yes,NA,NA,0.009447635,NA,0.066379031,NA,,0.195818512,NA,0.39811517
9.26,Yes,NA,NA,0.009400286,NA,0.066265324,NA,,0.195956485,NA,0.398611101
9.27,Yes,NA,NA,0.009353122,NA,0.066151255,NA,,0.196094387,NA,0.3991067
9.28,Yes,NA,NA,0.009306141,NA,0.066036825,NA,,0.196232219,NA,0.399601973
9.29,Yes,NA,NA,0.009259343,NA,0.065922034,NA,,0.196369981,NA,0.400096923
9.3,Yes,NA,NA,0.009212728,NA,0.065806882,NA,,0.196507672,NA,0.400591556
9.31,Yes,NA,NA,0.009166294,NA,0.065691372,NA,,0.196645293,NA,0.401085877
9.32,Yes,NA,NA,0.009120041,NA,0.065575503,NA,,0.196782843,NA,0.401579889
9.33,Yes,NA,NA,0.009073968,NA,0.065459277,NA,,0.196920324,NA,0.402073596
9.34,Yes,NA,NA,0.009028075,NA,0.065342693,NA,,0.197057734,NA,0.402567002
9.35,Yes,NA,NA,0.008982362,NA,0.065225754,NA,,0.197195075,NA,0.40306011
9.36,Yes,NA,NA,0.008936828,NA,0.06510846,NA,,0.197332345,NA,0.403552924
9.37,Yes,NA,NA,0.008891471,NA,0.064990811,NA,,0.197469545,NA,0.404045447
9.38,Yes,NA,NA,0.008846292,NA,0.064872809,NA,,0.197606675,NA,0.404537681
9.39,Yes,NA,NA,0.00880129,NA,0.064754453,NA,,0.197743736,NA,0.405029629
9.4,Yes,NA,NA,0.008756465,NA,0.064635747,NA,,0.197880727,NA,0.405521293
9.41,Yes,NA,NA,0.008711815,NA,0.064516689,NA,,0.198017648,NA,0.406012675
9.42,Yes,NA,NA,0.00866734,NA,0.064397281,NA,,0.198154499,NA,0.406503778
9.43,Yes,NA,NA,0.00862304,NA,0.064277523,NA,,0.19829128,NA,0.406994603
9.44,Yes,NA,NA,0.008578915,NA,0.064157418,NA,,0.198427992,NA,0.407485151
9.45,Yes,NA,NA,0.008534962,NA,0.064036964,NA,,0.198564635,NA,0.407975423
9.46,Yes,NA,NA,0.008491183,NA,0.063916164,NA,,0.198701208,NA,0.408465421
9.47,Yes,NA,NA,0.008447576,NA,0.063795017,NA,,0.198837712,NA,0.408955147
9.48,Yes,NA,NA,0.008404141,NA,0.063673524,NA,,0.198974146,NA,0.409444604
9.49,Yes,NA,NA,0.008360877,NA,0.063551685,NA,,0.199110511,NA,0.409933794
9.5,Yes,NA,NA,0.008317783,NA,0.063429504,NA,,0.199246807,NA,0.410422719
9.51,Yes,NA,NA,0.00827486,NA,0.063306979,NA,,0.199383034,NA,0.410911381
9.52,Yes,NA,NA,0.008232106,NA,0.063184113,NA,,0.199519192,NA,0.411399783
9.53,Yes,NA,NA,0.008189522,NA,0.063060906,NA,,0.19965528,NA,0.411887925
9.54,Yes,NA,NA,0.008147105,NA,0.06293736,NA,,0.1997913,NA,0.41237581
9.55,Yes,NA,NA,0.008104857,NA,0.062813476,NA,,0.199927251,NA,0.412863438
9.56,Yes,NA,NA,0.008062776,NA,0.062689255,NA,,0.200063133,NA,0.413350811
9.57,Yes,NA,NA,0.008020861,NA,0.062564699,NA,,0.200198947,NA,0.413837929
9.58,Yes,NA,NA,0.007979113,NA,0.062439807,NA,,0.200334692,NA,0.414324792
9.59,Yes,NA,NA,0.00793753,NA,0.062314582,NA,,0.200470368,NA,0.414811402
9.6,Yes,NA,NA,0.007896113,NA,0.062189024,NA,,0.200605976,NA,0.415297758
9.61,Yes,NA,NA,0.00785486,NA,0.062063135,NA,,0.200741515,NA,0.415783861
9.62,Yes,NA,NA,0.007813771,NA,0.061936916,NA,,0.200876986,NA,0.41626971
9.63,Yes,NA,NA,0.007772845,NA,0.061810368,NA,,0.201012389,NA,0.416755305
9.64,Yes,NA,NA,0.007732082,NA,0.061683493,NA,,0.201147724,NA,0.417240646
9.65,Yes,NA,NA,0.007691482,NA,0.06155629,NA,,0.201282991,NA,0.417725731
9.66,Yes,NA,NA,0.007651043,NA,0.061428763,NA,,0.201418189,NA,0.41821056
9.67,Yes,NA,NA,0.007610766,NA,0.061300911,NA,,0.20155332,NA,0.418695133
9.68,Yes,NA,NA,0.007570649,NA,0.061172736,NA,,0.201688383,NA,0.419179447
9.69,Yes,NA,NA,0.007530693,NA,0.061044239,NA,,0.201823378,NA,0.419663501
9.7,Yes,NA,NA,0.007490896,NA,0.060915421,NA,,0.201958306,NA,0.420147295
9.71,Yes,NA,NA,0.007451259,NA,0.060786284,NA,,0.202093165,NA,0.420630826
9.72,Yes,NA,NA,0.00741178,NA,0.060656828,NA,,0.202227958,NA,0.421114092
9.73,Yes,NA,NA,0.007372459,NA,0.060527056,NA,,0.202362683,NA,0.421597092
9.74,Yes,NA,NA,0.007333295,NA,0.060396967,NA,,0.202497341,NA,0.422079824
9.75,Yes,NA,NA,0.007294288,NA,0.060266564,NA,,0.202631931,NA,0.422562285
9.76,Yes,NA,NA,0.007255438,NA,0.060135847,NA,,0.202766454,NA,0.423044473
9.77,Yes,NA,NA,0.007216744,NA,0.060004818,NA,,0.202900911,NA,0.423526387
9.78,Yes,NA,NA,0.007178205,NA,0.059873478,NA,,0.2030353,NA,0.424008022
9.79,Yes,NA,NA,0.007139821,NA,0.059741828,NA,,0.203169623,NA,0.424489377
9.8,Yes,NA,NA,0.007101592,NA,0.05960987,NA,,0.203303878,NA,0.424970449
9.81,Yes,NA,NA,0.007063516,NA,0.059477604,NA,,0.203438068,NA,0.425451235
9.82,Yes,NA,NA,0.007025594,NA,0.059345032,NA,,0.20357219,NA,0.425931732
9.83,Yes,NA,NA,0.006987824,NA,0.059212155,NA,,0.203706246,NA,0.426411938
9.84,Yes,NA,NA,0.006950207,NA,0.059078974,NA,,0.203840236,NA,0.426891848
9.85,Yes,NA,NA,0.006912741,NA,0.05894549,NA,,0.203974159,NA,0.427371461
9.86,Yes,NA,NA,0.006875427,NA,0.058811704,NA,,0.204108016,NA,0.427850774
9.87,Yes,NA,NA,0.006838263,NA,0.058677617,NA,,0.204241808,NA,0.428329786
9.88,Yes,NA,NA,0.00680125,NA,0.058543229,NA,,0.204375533,NA,0.428808497
9.89,Yes,NA,NA,0.006764386,NA,0.058408543,NA,,0.204509192,NA,0.429286906
9.9,Yes,NA,NA,0.006727672,NA,0.058273559,NA,,0.204642785,NA,0.429765011
9.91,Yes,NA,NA,0.006691106,NA,0.05813828,NA,,0.204776313,NA,0.430242812
9.92,Yes,NA,NA,0.006654688,NA,0.058002707,NA,,0.204909776,NA,0.430720308
9.93,Yes,NA,NA,0.006618418,NA,0.057866841,NA,,0.205043172,NA,0.431197498
9.94,Yes,NA,NA,0.006582296,NA,0.057730683,NA,,0.205176504,NA,0.431674382
9.95,Yes,NA,NA,0.00654632,NA,0.057594235,NA,,0.20530977,NA,0.432150956
9.96,Yes,NA,NA,0.00651049,NA,0.057457499,NA,,0.205442971,NA,0.432627222
